CONCEPT_VT_002,개념이해,VERY TOUGH,순환소수를 분수로 고칠 때 순환마디의 숫자의 개수만큼 분모에 $9$를 쓰고 그 뒤에 소수점 아래 순환하지 않는 숫자의 개수만큼 무엇을 쓰는가?,$0$,$1$,$9$,$x$,$0$
CONCEPT_VT_003,개념이해,VERY TOUGH,가로 세로 높이의 길이가 각각 $a$ $b$ $c$인 직육면체의 대각선의 길이를 구하는 식은 무엇인가?,$\\sqrt{a+b+c}$,$\\sqrt{ab+bc+ca}$,$\\sqrt{a^2+b^2+c^2}$,$a^2+b^2+c^2$,$\\sqrt{a^2+b^2+c^2}$
CONCEPT_VT_004,개념이해,VERY TOUGH,이차함수 $y=ax^2+bx+c$의 그래프에서 대칭축이 되는 $x$좌표를 구하는 공식은 무엇인가?,$x=\\frac{b}{a}$,$x=-\\frac{b}{a}$,$x=\\frac{b}{2a}$,$x=-\\frac{b}{2a}$,$x=-\\frac{b}{2a}$
CONCEPT_VT_005,개념이해,VERY TOUGH,빗변의 길이가 $c$이고 다른 두 변의 길이가 $a$와 $b$인 직각삼각형에서 직각인 꼭짓점에서 빗변에 내린 수선의 길이를 $h$라고 할 때 삼각형의 넓이를 이용하여 도출되는 관계식은 무엇인가?,$ab=ch$,$a+b=c+h$,$a^2+b^2=ch$,$ah=bc$,$ab=ch$
CONCEPT_VT_006,개념이해,VERY TOUGH,삼각형 $ABC$의 내각 $A$의 이등분선이 변 $BC$와 만나는 점을 $D$라고 할 때 성립하는 비례식은 $AB:AC$와 무엇의 비가 같다는 것인가?,$BD:CD$,$CD:BD$,$AD:BD$,$AD:CD$,$BD:CD$
CONCEPT_VT_007,개념이해,VERY TOUGH,원에 외접하는 사각형에서 마주 보는 두 쌍의 대변의 길이의 합은 서로 어떠한 관계인가?,한쪽이 두 배이다,서로 다르다,서로 같다,알 수 없다,서로 같다
CONCEPT_VT_008,개념이해,VERY TOUGH,이차방정식 $x^2+ax+b=0$이 중근을 가지기 위해 상수 $b$를 $a$에 관한 식으로 나타내면 무엇이 되어야 하는가?,$b=a^2$,$b=\\frac{a}{2}$,$b=(\\frac{a}{2})^2$,$b=2a$,$b=(\\frac{a}{2})^2$
CONCEPT_VT_009,개념이해,VERY TOUGH,서로 다른 두 무리수 $\\sqrt{2}$와 $\\sqrt{3}$ 사이에는 몇 개의 무리수가 존재하는가?,$0$개,$1$개,$2$개,무수히 많다,무수히 많다
CONCEPT_VT_010,개념이해,VERY TOUGH,어떤 사건 $A$가 일어날 확률을 $p$라고 하고 사건 $A$가 일어나지 않을 확률을 $q$라고 할 때 $p+q$의 값은 항상 얼마인가?,$0$,$0.5$,$1$,$100$,$1$
CONCEPT_VT_011,개념이해,VERY TOUGH,각 면이 모두 합동인 정다각형이고 각 꼭짓점에 모인 면의 개수가 같은 다면체인 정다면체의 종류는 모두 몇 가지인가?,$3$가지,$4$가지,$5$가지,$6$가지,$5$가지
CONCEPT_VT_012,개념이해,VERY TOUGH,일차함수 $y=ax+b$의 그래프와 $y=cx+d$의 그래프가 서로 평행하기 위해서는 $a=c$이고 무엇이 달라야 하는가?,$b \neq d$,$b=d$,$a \neq b$,$c \neq d$,$b \neq d$
CONCEPT_VT_013,개념이해,VERY TOUGH,크기순으로 나열된 변량의 개수가 짝수 개일 때 자료의 중앙값은 어떻게 구하는가?,가장 작은 두 값의 평균,가장 큰 두 값의 평균,한가운데 있는 두 값의 평균,가장 많이 나타난 값,한가운데 있는 두 값의 평균
CONCEPT_VT_014,개념이해,VERY TOUGH,모든 내각의 크기가 같고 모든 변의 길이가 같은 다각형 중 한 내각의 크기가 $144^\circ$인 다각형은 무엇인가?,정팔각형,정구각형,정십각형,정십이각형,정십각형
CONCEPT_VT_015,개념이해,VERY TOUGH,직각삼각형에서 직각을 낀 두 변의 길이가 각각 $1$과 $\\sqrt{3}$일 때 피타고라스의 정리를 이용하여 구한 빗변의 길이는 얼마인가?,$2$,$\\sqrt{2}$,$\\sqrt{5}$,$4$,$2$
CONCEPT_VT_016,개념이해,VERY TOUGH,이차함수 $y=ax^2+bx+c$의 그래프가 위로 볼록하면서 모든 사분면을 지나기 위해 $y$절편인 $c$의 값의 범위는 어떠해야 하는가?,$c<0$,$c=0$,$c>0$,$c \le 0$,$c>0$
CONCEPT_VT_017,개념이해,VERY TOUGH,반지름의 길이가 $r$이고 중심각의 크기가 $x^\circ$인 부채꼴의 호의 길이를 구하는 공식은 무엇인가?,$\pi r^2 \times \\frac{x}{360}$,$2\pi r \times \\frac{x}{360}$,$2\pi r \times \\frac{x}{180}$,$\pi r^2 \times \\frac{x}{180}$,$2\pi r \times \\frac{x}{360}$
CONCEPT_VT_018,개념이해,VERY TOUGH,반지름의 길이가 $r$인 구의 겉넓이를 구하는 공식은 무엇인가?,$\\frac{4}{3}\pi r^3$,$4\pi r^2$,$2\pi r^2$,$\pi r^2 h$,$4\pi r^2$
CONCEPT_VT_019,개념이해,VERY TOUGH,반지름의 길이가 $r$인 구의 부피를 구하는 공식은 무엇인가?,$\\frac{4}{3}\pi r^3$,$4\pi r^2$,$2\pi r^2$,$\pi r^2 h$,$\\frac{4}{3}\pi r^3$
CONCEPT_VT_020,개념이해,VERY TOUGH,다항식 $x^2-y^2$을 두 일차식의 곱으로 인수분해하면 어떤 식이 되는가?,$(x-y)^2$,$(x+y)^2$,$(x+y)(x-y)$,$x(x-y)$,$(x+y)(x-y)$
CONCEPT_VT_021,개념이해,VERY TOUGH,$x$에 대한 일차부등식 $ax+b<0$에서 $a<0$일 때 해를 구하면 부등호의 방향이 바뀌어 어떻게 되는가?,$x<-\\frac{b}{a}$,$x>-\\frac{b}{a}$,$x<\\frac{b}{a}$,$x>\\frac{b}{a}$,$x>-\\frac{b}{a}$
CONCEPT_VT_022,개념이해,VERY TOUGH,$\\sqrt{x}$가 자연수가 되기 위해서는 근호 안의 수 $x$가 어떤 형태의 수여야 하는가?,소수,합성수,자연수의 제곱수,음의 정수,자연수의 제곱수
CONCEPT_VT_023,개념이해,VERY TOUGH,좌표평면 위의 두 점 사이의 $x$좌표의 차이가 $a$이고 $y$좌표의 차이가 $b$일 때 이 두 점 사이의 거리를 피타고라스의 정리를 이용하여 나타낸 식은 무엇인가?,$\\sqrt{a+b}$,$\\sqrt{a^2+b^2}$,$a^2+b^2$,$a+b$,$\\sqrt{a^2+b^2}$
CONCEPT_VT_024,개념이해,VERY TOUGH,원의 외부에 있는 한 점에서 그 원에 그을 수 있는 접선의 개수는 최대 몇 개인가?,$1$개,$2$개,$3$개,무수히 많다,$2$개
CONCEPT_VT_025,개념이해,VERY TOUGH,자료의 분포를 나타내는 상자그림에서 상자의 길이는 제$3$사분위수와 제$1$사분위수의 차이를 의미하는데 이를 무엇이라고 하는가?,분산,표준편차,사분위범위,중앙값,사분위범위
