IDEA_T_016,발상,TOUGH,"$a+b+c=0$일 때, $a(b+c)^2 + b(c+a)^2 + c(a+b)^2$을 간단히 하시오.",피타고라스 정리,삼각비,조건이 주어진 다항식의 계산,최빈값,조건이 주어진 다항식의 계산
IDEA_T_017,발상,TOUGH,"예각 $A$에 대하여 $\sin A = \\frac{3}{5}$일 때, $\cos A \times \tan A$의 값을 구하시오.",소인수분해,이차함수의 평행이동,삼각비의 관계,일차부등식,삼각비의 관계
IDEA_T_018,발상,TOUGH,"반지름의 길이가 각각 $R, r$인 두 원이 외접하고 있다. 두 원의 공통외접선의 길이가 $8$일 때, $Rr$의 값을 구하시오.",대푯값,두 원의 공통접선의 길이와 피타고라스 정리,인수분해 공식,순환소수,두 원의 공통접선의 길이와 피타고라스 정리
IDEA_T_019,발상,TOUGH,"서로 다른 두 실수 $a, b$가 $a^2=a+1, b^2=b+1$을 만족할 때, $a^3+b^3$의 값을 구하시오.",작도,확률의 덧셈,분모의 유리화,이차방정식의 해의 성질을 이용한 식의 값,이차방정식의 해의 성질을 이용한 식의 값
IDEA_T_020,발상,TOUGH,"주사위를 세 번 던져서 나오는 눈의 수를 차례로 $a, b, c$라 할 때, $ab+c$가 짝수일 확률을 구하시오.",이차함수의 꼭짓점,경우의 수와 짝수 홀수의 성질,피타고라스 정리,최대공약수,경우의 수와 짝수 홀수의 성질
IDEA_T_021,발상,TOUGH,"$f(x) = \\frac{1}{\\sqrt{x} + \\sqrt{x+1}}$일 때, $f(1)+f(2)+f(3)+\dots+f(99)$의 값을 구하시오.",분모의 유리화와 연속된 식의 합,일차함수의 기울기,원주각,도수분포다각형,분모의 유리화와 연속된 식의 합
IDEA_T_022,발상,TOUGH,농도가 $10\%$인 소금물 $100\text{g}$에서 $x\text{g}$을 덜어내고 같은 양의 물을 넣는 과정을 두 번 반복하였더니 농도가 $6.4\%$가 되었다. $x$의 값을 구하시오.,평행선과 각,소수와 합성수,농도에 대한 이차방정식의 활용,중앙값,농도에 대한 이차방정식의 활용
IDEA_T_023,발상,TOUGH,"실수 $x, y$에 대하여 $2x^2+y^2-4x+6y+15$의 최솟값을 구하시오.",삼각비,완전제곱식을 이용한 이차식의 최솟값,원의 둘레,상대도수,완전제곱식을 이용한 이차식의 최솟값
IDEA_T_024,발상,TOUGH,"좌표평면 위의 두 점 $A(1, 2), B(5, 8)$과 $x$축 위를 움직이는 점 $P$에 대하여 선분 $AP$와 $BP$의 길이의 합의 최솟값을 구하시오.",분산,대칭이동을 이용한 최단 거리,소인수분해,근의 공식,대칭이동을 이용한 최단 거리
IDEA_T_025,발상,TOUGH,"삼각형의 세 변의 길이 $a, b, c$에 대하여 $a^4+b^4+c^4 = 2a^2c^2 + 2b^2c^2$이 성립할 때, 이 삼각형은 어떤 삼각형인지 구하시오.",원과 부채꼴,최빈값,다항식의 인수분해와 삼각형의 모양,일차부등식,다항식의 인수분해와 삼각형의 모양
IDEA_VT_001,발상,VERY TOUGH,"$x+y+z=0$, $x^2+y^2+z^2=10$일 때, $x^4+y^4+z^4$의 값을 구하시오.",통계적 확률,작도와 합동,곱셈공식의 변형과 식의 값,삼각비의 활용,곱셈공식의 변형과 식의 값
IDEA_VT_002,발상,VERY TOUGH,다항식 $x^4 + 4$를 두 이차식의 곱으로 인수분해하시오.,대푯값,원주각,복이차식의 인수분해,피타고라스 정리,복이차식의 인수분해
IDEA_VT_003,발상,VERY TOUGH,"$p, p+10, p+14$가 모두 소수일 때, 소수 $p$의 값을 구하시오.",히스토그램,소수의 성질과 배수 판정법,무게중심,일차함수의 평행이동,소수의 성질과 배수 판정법
IDEA_VT_004,발상,VERY TOUGH,"직각삼각형의 세 변의 길이가 모두 정수이고, 넓이와 둘레의 길이의 수치가 같을 때, 빗변의 길이를 구하시오.",산점도,순환소수,부정방정식의 해를 이용한 도형의 성질,지수법칙,부정방정식의 해를 이용한 도형의 성질
IDEA_VT_005,발상,VERY TOUGH,"$x^2-3x+1=0$일 때, $x^5 + \\frac{1}{x^5}$의 값을 구하시오.",부채꼴의 넓이,이차방정식의 변형과 곱셈공식,도수분포표,외심과 내심,이차방정식의 변형과 곱셈공식
IDEA_VT_006,발상,VERY TOUGH,$1! + 2! + 3! + \dots + 100!$을 계산한 결과의 일의 자리 숫자를 구하시오.,엇각과 동위각,팩토리얼의 성질과 일의 자리 숫자,분모의 유리화,일차부등식,팩토리얼의 성질과 일의 자리 숫자
IDEA_VT_007,발상,VERY TOUGH,"두 양수 $x, y$에 대하여 $x^y = y^x$이고 $y=3x$가 성립할 때, $x$의 값을 구하시오.",삼각형의 닮음,상대도수,지수법칙을 이용한 방정식의 풀이,다각형의 대각선,지수법칙을 이용한 방정식의 풀이
IDEA_VT_008,발상,VERY TOUGH,정십각형의 세 꼭짓점을 연결하여 만들 수 있는 직각삼각형의 개수를 구하시오.,근의 공식,원주각의 성질과 경우의 수,동류항의 계산,이차함수의 꼭짓점,원주각의 성질과 경우의 수
IDEA_VT_009,발상,VERY TOUGH,$1$부터 $1000$까지의 자연수 중 $2$의 배수도 아니고 $3$의 배수도 아닌 수의 개수를 구하시오.,포함과 배제의 원리,평행사변형의 성질,무리수의 대소 관계,삼각비,포함과 배제의 원리
IDEA_VT_010,발상,VERY TOUGH,"$x+y+z \neq 0$이고 $\\frac{x}{y+z} = \\frac{y}{z+x} = \\frac{z}{x+y} = k$일 때, $k$의 값을 구하시오.",줄기와 잎 그림,가비의 리와 식의 값,원의 접선,피타고라스 정리의 역,가비의 리와 식의 값
IDEA_VT_011,발상,VERY TOUGH,"$\\sqrt{x-2} + \\sqrt{y-3} + \\sqrt{z-4} = \\frac{1}{2}(x+y+z-6)$을 만족하는 실수 $x, y, z$에 대하여 $xyz$의 값을 구하시오.",상관관계,도수분포다각형,완전제곱식을 이용한 무리방정식의 풀이,구의 부피,완전제곱식을 이용한 무리방정식의 풀이
IDEA_VT_012,발상,VERY TOUGH,"삼각형 $ABC$의 변 $BC$를 $1:2$로 내분하는 점을 $D$, 변 $AC$를 $3:1$로 내분하는 점을 $E$라 하고, 선분 $AD$와 $BE$의 교점을 $P$라 할 때, 삼각형 $PBD$와 삼각형 $PCE$의 넓이의 비를 구하시오.",이차방정식의 중근,밑변의 길이의 비와 삼각형의 넓이,연립일차방정식,최빈값,밑변의 길이의 비와 삼각형의 넓이
IDEA_VT_013,발상,VERY TOUGH,"$f(x) = \\frac{4^x}{4^x+2}$일 때, $f(\\frac{1}{101}) + f(\\frac{2}{101}) + \dots + f(\\frac{100}{101})$의 값을 구하시오.",확률의 덧셈,분산과 표준편차,대칭성을 이용한 함수의 식의 값,소인수분해,대칭성을 이용한 함수의 식의 값
IDEA_VT_014,발상,VERY TOUGH,"이차방정식 $x^2-ax+b=0$의 두 근이 모두 자연수이고, $a, b$가 $100$ 이하의 소수일 때, $a+b$의 값을 구하시오.",입체도형의 겉넓이,이차방정식의 근과 계수의 관계 및 소수의 성질,중앙값,작도,이차방정식의 근과 계수의 관계 및 소수의 성질
IDEA_VT_015,발상,VERY TOUGH,$2023^3 - 2021 \times 2023 \times 2025$를 계산하시오.,치환을 이용한 복잡한 수의 계산,이등변삼각형의 성질,통계적 확률,엇각,치환을 이용한 복잡한 수의 계산
IDEA_VT_016,발상,VERY TOUGH,"$A, B$ 두 사람이 $1$부터 $10$까지의 자연수 중 서로 다른 $3$개의 수를 동시에 고를 때, 두 사람이 고른 수 중 정확히 $2$개만 일치할 확률을 구하시오.",조합을 이용한 확률의 계산,일차함수의 $x$절편,근의 공식,평행선과 면적,조합을 이용한 확률의 계산
IDEA_VT_017,발상,VERY TOUGH,"원에 내접하는 사각형 $ABCD$에서 $\overline{AB}=3, \overline{BC}=4, \overline{CD}=5, \overline{DA}=6$일 때, 이 사각형의 둘레의 길이와 대각선의 성질을 이용하여 넓이를 구하시오.",완전제곱식,대푯값,원에 내접하는 사각형의 성질,일차부등식의 해,원에 내접하는 사각형의 성질
IDEA_VT_018,발상,VERY TOUGH,"실수 $x, y$에 대하여 $\\sqrt{x^2+y^2} + \\sqrt{(x-3)^2+(y-4)^2}$의 최솟값을 구하시오.",소수와 합성수,두 점 사이의 거리를 이용한 이차식의 최솟값,히스토그램,원주각,두 점 사이의 거리를 이용한 이차식의 최솟값
IDEA_VT_019,발상,VERY TOUGH,$n^4 + n^2 + 1$이 소수가 되도록 하는 모든 정수 $n$의 값의 합을 구하시오.,삼각비,분산,다항식의 인수분해와 소수의 조건,대칭이동,다항식의 인수분해와 소수의 조건
IDEA_VT_020,발상,VERY TOUGH,"주사위를 $n$번 던져서 나오는 눈의 수의 곱이 $3$의 배수일 확률이 $\\frac{205}{216}$일 때, 자연수 $n$의 값을 구하시오.",제곱근의 곱셈,여사건의 확률,이차함수의 꼭짓점,다각형의 외각,여사건의 확률
IDEA_VT_021,발상,VERY TOUGH,$x^4-5x^2+1=0$을 만족하는 양수 $x$에 대하여 $x^3 - \\frac{1}{x^3}$의 값을 구하시오.,양변을 미지수로 나누어 식의 값 구하기,삼각형의 외심,상대도수,원의 둘레,양변을 미지수로 나누어 식의 값 구하기
IDEA_VT_022,발상,VERY TOUGH,"세 꼭짓점의 좌표가 $(0,0), (6,0), (0,8)$인 직각삼각형에서 내접원의 중심과 외접원의 중심 사이의 거리를 구하시오.",거듭제곱,직각삼각형의 내심과 외심의 성질,연립방정식의 대입법,분배법칙,직각삼각형의 내심과 외심의 성질
IDEA_VT_023,발상,VERY TOUGH,"$x>0, y>0$이고 $x+y=1$일 때, $(x+\\frac{1}{x})^2 + (y+\\frac{1}{y})^2$의 최솟값을 구하시오.",부채꼴의 중심각,완전제곱식을 이용한 식의 최솟값,입체도형의 전개도,확률의 곱셈,완전제곱식을 이용한 식의 최솟값
IDEA_VT_024,발상,VERY TOUGH,"연립방정식 $x+y+xy=11, x^2+y^2=13$을 만족하는 실수 $x, y$에 대하여 $x^3+y^3$의 값을 구하시오.",산점도,피타고라스 정리,대칭형 연립이차방정식의 풀이,작도와 합동,대칭형 연립이차방정식의 풀이
IDEA_VT_025,발상,VERY TOUGH,$1$부터 $100$까지의 자연수 중에서 약수의 개수가 홀수인 수들의 합을 구하시오.,완전제곱수의 성질과 약수의 개수,일차함수의 기울기,삼각비,동위각,완전제곱수의 성질과 약수의 개수
